index,x_mm,y_mm
8567,-24.09971354,-1.48568079
8568,-24.07611395,-1.48291284
8569,-24.05219918,-1.48008989
8570,-24.02796962,-1.47721153
8571,-24.00342569,-1.47427731
8572,-23.97856778,-1.47128681
8573,-23.95339632,-1.46823960
8574,-23.92791172,-1.46513526
8575,-23.90211440,-1.46197336
8576,-23.87600480,-1.45875349
8577,-23.84958334,-1.45547521
8578,-23.82285047,-1.45213811
8579,-23.79580662,-1.44874178
8580,-23.76845224,-1.44528579
8581,-23.74078779,-1.44176972
8582,-23.71281372,-1.43819317
8583,-23.68453049,-1.43455573
8584,-23.65593857,-1.43085697
8585,-23.62703843,-1.42709650
8586,-23.59783054,-1.42327390
8587,-23.56831539,-1.41938876
8588,-23.53849346,-1.41544069
8589,-23.50836523,-1.41142928
8590,-23.47793121,-1.40735412
8591,-23.44719189,-1.40321482
8592,-23.41614778,-1.39901098
8593,-23.38479938,-1.39474220
8594,-23.35314720,-1.39040808
8595,-23.32119177,-1.38600824
8596,-23.28893360,-1.38154227
8597,-23.25637322,-1.37700979
8598,-23.22351116,-1.37241042
8599,-23.19034797,-1.36774375
8600,-23.15688417,-1.36300942
8601,-23.12312031,-1.35820703
8602,-23.08905695,-1.35333619
8603,-23.05469463,-1.34839655
8604,-23.02003391,-1.34338770
8605,-22.98507537,-1.33830928
8606,-22.94981955,-1.33316091
8607,-22.91426705,-1.32794222
8608,-22.87841842,-1.32265283
8609,-22.84227427,-1.31729239
8610,-22.80583516,-1.31186051
8611,-22.76910168,-1.30635683
8612,-22.73207445,-1.30078099
8613,-22.69475404,-1.29513263
8614,-22.65714107,-1.28941138
8615,-22.61923614,-1.28361689
8616,-22.58103987,-1.27774880
8617,-22.54255286,-1.27180676
8618,-22.50377575,-1.26579040
8619,-22.46470916,-1.25969939
8620,-22.46177402,-1.31099498
8621,-22.45872176,-1.36228374
8622,-22.45555238,-1.41356539
8623,-22.45226592,-1.46483967
8624,-22.44886237,-1.51610631
8625,-22.44534176,-1.56736505
8626,-22.44170411,-1.61861561
8627,-22.43794944,-1.66985773
8628,-22.43407777,-1.72109115
8629,-22.43008911,-1.77231558
8630,-22.42598349,-1.82353078
8631,-22.42176093,-1.87473647
8632,-22.41742145,-1.92593239
8633,-22.41296507,-1.97711826
8634,-22.40839183,-2.02829382
8635,-22.40370173,-2.07945880
8636,-22.39889481,-2.13061294
8637,-22.39397108,-2.18175597
8638,-22.38893059,-2.23288763
8639,-22.38377334,-2.28400764
8640,-22.37849938,-2.33511574
8641,-22.37310872,-2.38621166
8642,-22.36760140,-2.43729514
8643,-22.36197744,-2.48836591
8644,-22.35623688,-2.53942371
8645,-22.35037973,-2.59046826
8646,-22.34440604,-2.64149931
8647,-22.33831584,-2.69251658
8648,-22.33210915,-2.74351981
8649,-22.32578601,-2.79450874
8650,-22.31934645,-2.84548309
8651,-22.31279051,-2.89644261
8652,-22.30611821,-2.94738702
8653,-22.29932960,-2.99831606
8654,-22.29242471,-3.04922947
8655,-22.28540358,-3.10012698
8656,-22.27826624,-3.15100832
8657,-22.27101272,-3.20187323
8658,-22.26364308,-3.25272145
8659,-22.25615734,-3.30355270
8660,-22.24855555,-3.35436673
8661,-22.24083773,-3.40516327
8662,-22.23300395,-3.45594204
8663,-22.22505423,-3.50670280
8664,-22.21698861,-3.55744528
8665,-22.20880715,-3.60816920
8666,-22.20050988,-3.65887430
8667,-22.19209684,-3.70956033
8668,-22.18356808,-3.76022702
8669,-22.17492364,-3.81087409
8670,-22.16616358,-3.86150130
8671,-22.15728792,-3.91210837
8672,-22.14829673,-3.96269504
8673,-22.13919004,-4.01326104
8674,-22.12996791,-4.06380612
8675,-22.12063038,-4.11433001
8676,-22.11117751,-4.16483244
8677,-22.10160933,-4.21531316
8678,-22.09192590,-4.26577189
8679,-22.08212728,-4.31620838
8680,-20.29283951,-9.71857318
8681,-20.33000820,-9.73205606
8682,-20.36688724,-9.74546491
8683,-20.40347626,-9.75879911
8684,-20.43977488,-9.77205806
8685,-20.47578274,-9.78524115
8686,-20.51149947,-9.79834777
8687,-20.54692471,-9.81137731
8688,-20.58205811,-9.82432918
8689,-20.61689931,-9.83720275
8690,-20.65144797,-9.84999744
8691,-20.68570376,-9.86271262
8692,-20.71966633,-9.87534770
8693,-20.75333535,-9.88790208
8694,-20.78671050,-9.90037515
8695,-20.81979145,-9.91276630
8696,-20.85257790,-9.92507494
8697,-20.88506952,-9.93730047
8698,-20.91726602,-9.94944228
8699,-20.94916708,-9.96149977
8700,-20.98077241,-9.97347235
8701,-21.01208173,-9.98535941
8702,-21.04309473,-9.99716036
8703,-21.07381115,-10.00887461
8704,-21.10423069,-10.02050154
8705,-21.13435309,-10.03204058
8706,-21.16417808,-10.04349111
8707,-21.19370540,-10.05485256
8708,-21.22293478,-10.06612432
8709,-21.25186597,-10.07730580
8710,-21.28049873,-10.08839642
8711,-21.30883281,-10.09939557
8712,-21.33686797,-10.11030268
8713,-21.36460397,-10.12111714
8714,-21.39204059,-10.13183838
8715,-21.41917759,-10.14246580
8716,-21.44601477,-10.15299882
8717,-21.47255191,-10.16343685
8718,-21.49878879,-10.17377930
8719,-21.52472521,-10.18402561
8720,-21.55036097,-10.19417517
8721,-21.57569587,-10.20422741
8722,-21.60072973,-10.21418175
8723,-21.62546235,-10.22403761
8724,-21.64989356,-10.23379441
8725,-21.67402317,-10.24345157
8726,-21.69785102,-10.25300852
8727,-21.72137695,-10.26246467
8728,-21.74460078,-10.27181946
8729,-21.76752237,-10.28107232
8730,-21.79014155,-10.29022266
8731,-21.81245819,-10.29926993
8732,-21.83447214,-10.30821354
8733,-21.85618326,-10.31705293
8734,-21.87759143,-10.32578753
8735,-21.89869650,-10.33441678
8736,-21.91949837,-10.34294012
8737,-21.93999691,-10.35135696
8738,-21.96019200,-10.35966677
8739,-21.98008355,-10.36786896
8740,-21.99967145,-10.37596299
8741,-22.01895559,-10.38394829
8742,-22.03793589,-10.39182431
8743,-22.05661225,-10.39959049
8744,-22.07498460,-10.40724627
8745,-22.09305285,-10.41479111
8746,-22.11081692,-10.42222444
8747,-22.12827676,-10.42954572
8748,-22.14543229,-10.43675440
8749,-22.16228346,-10.44384993
8750,-22.17883020,-10.45083177
8751,-22.19507248,-10.45769936
8752,-22.21101024,-10.46445217
8753,-22.22664345,-10.47108965
8754,-22.24197206,-10.47761126
8755,-22.25699605,-10.48401646
8756,-22.27171540,-10.49030472
8757,-22.28613008,-10.49647549
8758,-22.30024007,-10.50252825
8759,-22.31404537,-10.50846246
8760,-22.32754596,-10.51427759
8761,-22.34074185,-10.51997310
8762,-22.35363304,-10.52554847
8763,-22.36621954,-10.53100318
8764,-22.37850136,-10.53633669
8765,-22.39047851,-10.54154848
8766,-22.40215103,-10.54663804
8767,-22.41351893,-10.55160484
8768,-22.42458225,-10.55644836
8769,-22.43534103,-10.56116808
8770,-22.44579531,-10.56576349
8771,-22.45594514,-10.57023408
8772,-22.46579056,-10.57457933
8773,-22.47533163,-10.57879874
8774,-22.48456842,-10.58289179
8775,-22.49350098,-10.58685798
8776,-22.50212940,-10.59069680
8777,-22.51045374,-10.59440776
8778,-22.51847408,-10.59799034
8779,-22.52619052,-10.60144405
8780,-22.53360313,-10.60476840
8781,-22.54071202,-10.60796288
8782,-22.54751729,-10.61102700
8783,-22.55401902,-10.61396028
8784,-22.56021735,-10.61676221
8785,-22.56611237,-10.61943232
8786,-22.57170422,-10.62197012
8787,-22.57699300,-10.62437511
8788,-22.58197885,-10.62664683
8789,-22.58666190,-10.62878478
8790,-22.59104228,-10.63078849
8791,-22.59512015,-10.63265749
8792,-22.59889564,-10.63439130
8793,-22.60236891,-10.63598944
8794,-22.60554012,-10.63745146
8795,-22.60840941,-10.63877686
8796,-22.61097697,-10.63996521
8797,-22.61324295,-10.64101601
8798,-22.61520754,-10.64192883
8799,-22.61687092,-10.64270319
8800,-22.61823326,-10.64333863
8801,-22.61929475,-10.64383471
8802,-22.62005560,-10.64419097
8803,-22.62051600,-10.64440695
8804,-22.62067614,-10.64448221
8805,-22.62067671,-10.64448248
8806,-22.62081606,-10.64454853
8807,-22.62120529,-10.64473477
8808,-22.62184344,-10.64504318
8809,-22.62272953,-10.64547576
8810,-22.62386255,-10.64603450
8811,-22.62524152,-10.64672138
8812,-22.62686540,-10.64753838
8813,-22.62873317,-10.64848745
8814,-22.63084377,-10.64957056
8815,-22.63319616,-10.65078966
8816,-22.63578926,-10.65214671
8817,-22.63862199,-10.65364363
8818,-22.64169325,-10.65528235
8819,-22.64500193,-10.65706482
8820,-22.64854691,-10.65899293
8821,-22.65232705,-10.66106860
8822,-22.65634120,-10.66329374
8823,-22.66058821,-10.66567024
8824,-22.66506690,-10.66819997
8825,-22.66977609,-10.67088484
8826,-22.67471458,-10.67372670
8827,-22.67988116,-10.67672741
8828,-22.68527460,-10.67988884
8829,-22.69089368,-10.68321283
8830,-22.69673713,-10.68670123
8831,-22.70280371,-10.69035585
8832,-22.70909215,-10.69417853
8833,-22.71560115,-10.69817108
8834,-22.72232942,-10.70233531
8835,-22.72927566,-10.70667301
8836,-22.73643855,-10.71118597
8837,-22.74381675,-10.71587597
8838,-22.75140891,-10.72074478
8839,-22.75921370,-10.72579417
8840,-22.76722973,-10.73102589
8841,-22.77545563,-10.73644169
8842,-22.78389001,-10.74204329
8843,-22.79253146,-10.74783243
8844,-22.80137858,-10.75381083
8845,-22.81042994,-10.75998019
8846,-22.81968410,-10.76634221
8847,-22.82913962,-10.77289857
8848,-22.83879503,-10.77965097
8849,-22.84864887,-10.78660107
8850,-22.85869966,-10.79375053
8851,-22.86894590,-10.80110101
8852,-22.87938609,-10.80865413
8853,-22.89001872,-10.81641154
8854,-22.90084225,-10.82437486
8855,-22.91185516,-10.83254569
8856,-22.92305590,-10.84092565
8857,-22.93444292,-10.84951631
8858,-22.94601463,-10.85831927
8859,-22.95776947,-10.86733608
8860,-22.96970585,-10.87656832
8861,-22.98182216,-10.88601754
8862,-22.99411680,-10.89568527
8863,-23.00658814,-10.90557304
8864,-23.01923457,-10.91568237
8865,-23.03205442,-10.92601477
8866,-23.04504606,-10.93657173
8867,-23.05820782,-10.94735475
8868,-23.07153804,-10.95836530
8869,-23.08503503,-10.96960484
8870,-23.09869710,-10.98107483
8871,-23.11252255,-10.99277671
8872,-23.12650967,-11.00471191
8873,-23.14065675,-11.01688185
8874,-23.15496204,-11.02928795
8875,-23.16942382,-11.04193159
8876,-23.18404034,-11.05481417
8877,-23.19880984,-11.06793706
8878,-23.21373054,-11.08130163
8879,-23.22880068,-11.09490923
8880,-23.24401848,-11.10876120
8881,-23.25938213,-11.12285886
8882,-23.27488983,-11.13720354
8883,-23.29053977,-11.15179655
8884,-23.30633014,-11.16663917
8885,-23.32225909,-11.18173268
8886,-23.33832480,-11.19707837
8887,-23.35452542,-11.21267748
8888,-23.37085908,-11.22853126
8889,-23.38732393,-11.24464095
8890,-23.40391810,-11.26100778
8891,-23.42063970,-11.27763293
8892,-23.43748684,-11.29451763
8893,-23.45445764,-11.31166305
8894,-23.47155017,-11.32907036
8895,-23.48876254,-11.34674073
8896,-23.50609281,-11.36467530
8897,-23.52353907,-11.38287522
8898,-23.54109937,-11.40134159
8899,-23.55877176,-11.42007554
8900,-23.57655431,-11.43907816
8901,-23.59444504,-11.45835053
8902,-23.61244200,-11.47789374
8903,-23.63054320,-11.49770883
8904,-23.64874667,-11.51779686
8905,-23.66705041,-11.53815886
8906,-23.68545244,-11.55879585
8907,-23.70395075,-11.57970884
8908,-23.72254332,-11.60089883
8909,-23.74122815,-11.62236679
8910,-23.76000320,-11.64411370
8911,-23.77886646,-11.66614050
8912,-23.79781587,-11.68844816
8913,-23.81684941,-11.71103758
8914,-23.83596501,-11.73390969
8915,-23.85516063,-11.75706540
8916,-23.87443419,-11.78050559
8917,-23.89378364,-11.80423114
8918,-23.91320690,-11.82824291
8919,-23.93270188,-11.85254174
8920,-23.95226650,-11.87712849
8921,-23.97189867,-11.90200396
8922,-23.99159628,-11.92716897
8923,-24.01135724,-11.95262431
8924,-24.03117944,-11.97837076
8925,-24.05106075,-12.00440909
8926,-24.07099906,-12.03074006
8927,-24.09099225,-12.05736440
8928,-24.11103817,-12.08428284
8929,-24.13113471,-12.11149610
8930,-24.16604913,-12.04168052
8931,-24.20076156,-11.97176429
8932,-24.23527171,-11.90174799
8933,-24.26957929,-11.83163221
8934,-24.30368403,-11.76141755
8935,-24.33758562,-11.69110457
8936,-24.37128379,-11.62069388
8937,-24.40477826,-11.55018606
8938,-24.43806875,-11.47958170
8939,-24.47115497,-11.40888139
8940,-24.50403665,-11.33808571
8941,-24.53671353,-11.26719527
8942,-24.56918531,-11.19621066
8943,-24.60145174,-11.12513246
8944,-24.63351254,-11.05396128
8945,-24.66536744,-10.98269770
8946,-24.69701619,-10.91134233
8947,-24.72845850,-10.83989576
8948,-24.75969413,-10.76835858
8949,-24.79072281,-10.69673139
8950,-24.82154428,-10.62501480
8951,-24.85215828,-10.55320941
8952,-24.88256456,-10.48131580
8953,-24.91276286,-10.40933459
8954,-24.94275294,-10.33726637
8955,-24.97253453,-10.26511175
8956,-25.00210739,-10.19287133
8957,-25.03147128,-10.12054572
8958,-25.06062594,-10.04813551
8959,-25.08957114,-9.97564132
8960,-25.11830664,-9.90306375
8961,-25.14683218,-9.83040341
8962,-25.17514754,-9.75766090
8963,-25.20325248,-9.68483683
8964,-25.23114676,-9.61193181
8965,-25.25883015,-9.53894646
8966,-25.28630242,-9.46588137
8967,-25.31356333,-9.39273717
8968,-25.34061267,-9.31951445
8969,-25.36745020,-9.24621384
8970,-25.39407570,-9.17283595
8971,-25.42048895,-9.09938139
8972,-25.44668972,-9.02585077
8973,-25.47267781,-8.95224471
8974,-25.49845298,-8.87856383
8975,-25.52401503,-8.80480874
8976,-25.54936374,-8.73098005
8977,-25.57449890,-8.65707838
8978,-25.59942030,-8.58310436
8979,-25.62412773,-8.50905859
8980,-25.64862098,-8.43494171
8981,-25.67289986,-8.36075432
8982,-25.69696415,-8.28649705
8983,-25.72081366,-8.21217052
8984,-25.74444819,-8.13777535
8985,-25.76786753,-8.06331216
8986,-25.79107150,-7.98878157
8987,-25.81405989,-7.91418421
8988,-25.83683253,-7.83952071
8989,-25.85938921,-7.76479167
8990,-25.88172975,-7.68999774
8991,-25.84845125,-7.69607832
8992,-25.81541146,-7.70197864
8993,-25.78261144,-7.70770068
8994,-25.75005225,-7.71324641
8995,-25.71773493,-7.71861784
8996,-25.68566051,-7.72381697
8997,-25.65383001,-7.72884581
8998,-25.62224443,-7.73370636
8999,-25.59090477,-7.73840066
9000,-25.55981199,-7.74293072
9001,-25.52896706,-7.74729858
9002,-25.49837093,-7.75150627
9003,-25.46802453,-7.75555584
9004,-25.43792879,-7.75944934
9005,-25.40808462,-7.76318882
9006,-25.37849290,-7.76677634
9007,-25.34915453,-7.77021397
9008,-25.32007036,-7.77350378
9009,-25.29124125,-7.77664785
9010,-25.26266804,-7.77964825
9011,-25.23435156,-7.78250708
9012,-25.20629262,-7.78522642
9013,-25.17849201,-7.78780837
9014,-25.15095051,-7.79025504
9015,-25.12366891,-7.79256852
9016,-25.09664795,-7.79475093
9017,-25.06988837,-7.79680439
9018,-25.04339091,-7.79873101
9019,-25.01715628,-7.80053292
9020,-24.99118518,-7.80221224
9021,-24.96547828,-7.80377111
9022,-24.94003627,-7.80521167
9023,-24.91485980,-7.80653605
9024,-24.88994952,-7.80774640
9025,-24.86530604,-7.80884487
9026,-24.84092999,-7.80983361
9027,-24.81682197,-7.81071478
9028,-24.79298256,-7.81149052
9029,-24.76941234,-7.81216302
9030,-24.74611185,-7.81273443
9031,-24.72308165,-7.81320693
9032,-24.70032226,-7.81358267
9033,-24.67783419,-7.81386385
9034,-24.65561795,-7.81405264
9035,-24.63367401,-7.81415122
9036,-24.61200286,-7.81416178
9037,-24.59060495,-7.81408649
9038,-24.56948071,-7.81392756
9039,-24.54863057,-7.81368718
9040,-24.52805496,-7.81336753
9041,-24.50775425,-7.81297082
9042,-24.48772885,-7.81249924
9043,-24.46797911,-7.81195501
9044,-24.44850540,-7.81134031
9045,-24.42930804,-7.81065736
9046,-24.41038737,-7.80990836
9047,-24.39174370,-7.80909553
9048,-24.37337732,-7.80822107
9049,-24.35528851,-7.80728720
9050,-24.33747755,-7.80629614
9051,-24.31994467,-7.80525008
9052,-24.30269012,-7.80415127
9053,-24.28571412,-7.80300190
9054,-24.26901689,-7.80180421
9055,-24.25259860,-7.80056041
9056,-24.23645944,-7.79927272
9057,-24.22059958,-7.79794338
9058,-24.20501916,-7.79657459
9059,-24.18971831,-7.79516858
9060,-24.17469717,-7.79372758
9061,-24.15995582,-7.79225382
9062,-24.14549436,-7.79074951
9063,-24.13131288,-7.78921689
9064,-24.11741141,-7.78765818
9065,-24.10379003,-7.78607560
9066,-24.09044874,-7.78447139
9067,-24.07738758,-7.78284777
9068,-24.06460654,-7.78120696
9069,-24.05210561,-7.77955119
9070,-24.03988476,-7.77788268
9071,-24.02794394,-7.77620367
9072,-24.01628312,-7.77451637
9073,-24.00490220,-7.77282301
9074,-23.99380110,-7.77112581
9075,-23.98297973,-7.76942700
9076,-23.97243796,-7.76772879
9077,-23.96217567,-7.76603341
9078,-23.95219271,-7.76434308
9079,-23.94248892,-7.76266000
9080,-23.93306413,-7.76098641
9081,-23.92391814,-7.75932452
9082,-23.91505076,-7.75767653
9083,-23.90646175,-7.75604467
9084,-23.89815090,-7.75443115
9085,-23.89011795,-7.75283817
9086,-23.88236264,-7.75126793
9087,-23.87488470,-7.74972266
9088,-23.86768382,-7.74820454
9089,-23.86075971,-7.74671579
9090,-23.85411205,-7.74525860
9091,-23.84774049,-7.74383517
9092,-23.84164469,-7.74244768
9093,-23.83582429,-7.74109835
9094,-23.83027890,-7.73978934
9095,-23.82500813,-7.73852286
9096,-23.82001158,-7.73730109
9097,-23.81528882,-7.73612620
9098,-23.81083941,-7.73500037
9099,-23.80666291,-7.73392579
9100,-23.80275885,-7.73290462
9101,-23.79912675,-7.73193903
9102,-23.79576611,-7.73103120
9103,-23.79267643,-7.73018327
9104,-23.78985718,-7.72939741
9105,-23.78730783,-7.72867578
9106,-23.78502782,-7.72802052
9107,-23.78301659,-7.72743379
9108,-23.78127356,-7.72691773
9109,-23.77979814,-7.72647448
9110,-23.77858971,-7.72610617
9111,-23.77764766,-7.72581494
9112,-23.77697135,-7.72560292
9113,-23.77656013,-7.72547223
9114,-23.77641332,-7.72542499
9115,-23.77641273,-7.72542480
9116,-23.77624447,-7.72537004
9117,-23.77576101,-7.72521232
9118,-23.77496250,-7.72495118
9119,-23.77384911,-7.72458616
9120,-23.77242102,-7.72411680
9121,-23.77067838,-7.72354262
9122,-23.76862140,-7.72286318
9123,-23.76625024,-7.72207801
9124,-23.76356509,-7.72118667
9125,-23.76056616,-7.72018868
9126,-23.75725364,-7.71908360
9127,-23.75362773,-7.71787098
9128,-23.74968864,-7.71655037
9129,-23.74543658,-7.71512132
9130,-23.74087178,-7.71358338
9131,-23.73599445,-7.71193612
9132,-23.73080483,-7.71017907
9133,-23.72530314,-7.70831182
9134,-23.71948963,-7.70633391
9135,-23.71336452,-7.70424492
9136,-23.70692808,-7.70204439
9137,-23.70018055,-7.69973191
9138,-23.69312219,-7.69730704
9139,-23.68575326,-7.69476935
9140,-23.67807403,-7.69211841
9141,-23.67008476,-7.68935379
9142,-23.66178573,-7.68647508
9143,-23.65317723,-7.68348185
9144,-23.64425953,-7.68037367
9145,-23.63503292,-7.67715014
9146,-23.62549771,-7.67381083
9147,-23.61565419,-7.67035533
9148,-23.60550265,-7.66678323
9149,-23.59504342,-7.66309411
9150,-23.58427680,-7.65928758
9151,-23.57320312,-7.65536322
9152,-23.56182269,-7.65132062
9153,-23.55013583,-7.64715940
9154,-23.53814290,-7.64287914
9155,-23.52584421,-7.63847944
9156,-23.51324011,-7.63395992
9157,-23.50033094,-7.62932018
9158,-23.48711706,-7.62455983
9159,-23.47359883,-7.61967847
9160,-23.45977659,-7.61467572
9161,-23.44565071,-7.60955120
9162,-23.43122157,-7.60430451
9163,-23.41648954,-7.59893529
9164,-23.40145499,-7.59344315
9165,-23.38611831,-7.58782771
9166,-23.37047988,-7.58208860
9167,-23.35454010,-7.57622545
9168,-23.33829935,-7.57023788
9169,-23.32175805,-7.56412554
9170,-23.30491660,-7.55788805
9171,-23.28777540,-7.55152505
9172,-23.27033488,-7.54503619
9173,-23.25259544,-7.53842109
9174,-23.23455752,-7.53167941
9175,-23.21622154,-7.52481079
9176,-23.19758793,-7.51781488
9177,-23.17865713,-7.51069133
9178,-23.15942959,-7.50343979
9179,-23.13990574,-7.49605992
9180,-23.12008603,-7.48855138
9181,-23.09997093,-7.48091382
9182,-23.07956088,-7.47314691
9183,-23.05885636,-7.46525031
9184,-23.03785783,-7.45722370
9185,-23.01656577,-7.44906673
9186,-22.99498064,-7.44077909
9187,-22.97310293,-7.43236044
9188,-22.95093313,-7.42381047
9189,-22.92847172,-7.41512885
9190,-22.90571920,-7.40631526
9191,-22.88267607,-7.39736940
9192,-22.85934283,-7.38829094
9193,-22.83571999,-7.37907958
9194,-22.81180805,-7.36973501
9195,-22.78760753,-7.36025691
9196,-22.76311896,-7.35064500
9197,-22.73834286,-7.34089897
9198,-22.71327975,-7.33101852
9199,-22.68793016,-7.32100335
9200,-22.66229465,-7.31085318
9201,-22.63637373,-7.30056771
9202,-22.61016797,-7.29014666
9203,-22.58367791,-7.27958974
9204,-22.55690410,-7.26889666
9205,-22.52984710,-7.25806716
9206,-22.50250748,-7.24710095
9207,-22.47488579,-7.23599775
9208,-22.44698261,-7.22475730
9209,-22.41879852,-7.21337933
9210,-22.39033409,-7.20186357
9211,-22.36158991,-7.19020975
9212,-22.33256655,-7.17841763
9213,-22.30326462,-7.16648692
9214,-22.27368471,-7.15441740
9215,-22.24382741,-7.14220879
9216,-22.21369333,-7.12986085
9217,-22.18328308,-7.11737333
9218,-22.15259726,-7.10474599
9219,-22.12163650,-7.09197859
9220,-22.09040141,-7.07907088
9221,-22.05889261,-7.06602263
9222,-22.02711074,-7.05283362
9223,-21.99505642,-7.03950359
9224,-21.96273028,-7.02603234
9225,-21.93013297,-7.01241963
9226,-21.89726513,-6.99866524
9227,-21.86412741,-6.98476896
9228,-21.83072046,-6.97073056
9229,-21.79704492,-6.95654983
9230,-21.76310147,-6.94222657
9231,-21.72889075,-6.92776056
9232,-21.69441345,-6.91315159
9233,-21.65967022,-6.89839948
9234,-21.62466175,-6.88350401
9235,-21.58938870,-6.86846499
9236,-21.55385177,-6.85328223
9237,-21.51805163,-6.83795554
9238,-21.48198898,-6.82248472
9239,-21.44566451,-6.80686961
9240,-21.43006489,-6.85582371
9241,-21.41435353,-6.90474207
9242,-21.39853050,-6.95362442
9243,-21.38259588,-7.00247051
9244,-21.36654977,-7.05128009
9245,-21.35039224,-7.10005290
9246,-21.33412338,-7.14878869
9247,-21.31774327,-7.19748719
9248,-21.30125200,-7.24614817
9249,-21.28464965,-7.29477136
9250,-21.26793632,-7.34335651
9251,-21.25111208,-7.39190337
9252,-21.23417702,-7.44041169
9253,-21.21713125,-7.48888121
9254,-21.19997483,-7.53731167
9255,-21.18270787,-7.58570283
9256,-21.16533044,-7.63405444
9257,-21.14784266,-7.68236624
9258,-21.13024459,-7.73063798
9259,-21.11253634,-7.77886940
9260,-21.09471800,-7.82706027
9261,-21.07678966,-7.87521032
9262,-21.05875142,-7.92331930
9263,-21.04060336,-7.97138697
9264,-21.02234559,-8.01941307
9265,-21.00397819,-8.06739735
9266,-20.98550127,-8.11533957
9267,-20.96691492,-8.16323947
9268,-20.94821924,-8.21109680
9269,-20.92941432,-8.25891131
9270,-20.91050027,-8.30668276
9271,-20.89147718,-8.35441089
9272,-20.87234515,-8.40209546
9273,-20.85310427,-8.44973621
9274,-20.83375467,-8.49733291
9275,-20.81429642,-8.54488529
9276,-20.79472963,-8.59239312
9277,-20.77505441,-8.63985614
9278,-20.75527086,-8.68727411
9279,-20.73537908,-8.73464678
9280,-20.71537918,-8.78197390
9281,-20.69527125,-8.82925523
9282,-20.67505541,-8.87649051
9283,-20.65473176,-8.92367951
9284,-20.63430040,-8.97082198
9285,-20.61376144,-9.01791767
9286,-20.59311500,-9.06496634
9287,-20.57236117,-9.11196773
9288,-20.55150006,-9.15892161
9289,-20.53053179,-9.20582774
9290,-20.50945647,-9.25268585
9291,-20.48827419,-9.29949572
9292,-20.46698508,-9.34625710
9293,-20.44558924,-9.39296974
9294,-20.42408679,-9.43963340
9295,-20.40247784,-9.48624784
9296,-20.38076250,-9.53281281
9297,-20.35894088,-9.57932807
9298,-20.33701310,-9.62579338
9299,-20.31497927,-9.67220850
9300,-17.23839177,-14.45987030
9301,-17.27103968,-14.48217307
9302,-17.30342545,-14.50433210
9303,-17.33554888,-14.52634670
9304,-17.36740975,-14.54821619
9305,-17.39900786,-14.56993990
9306,-17.43034299,-14.59151714
9307,-17.46141497,-14.61294724
9308,-17.49222359,-14.63422952
9309,-17.52276866,-14.65536330
9310,-17.55305001,-14.67634792
9311,-17.58306745,-14.69718270
9312,-17.61282080,-14.71786698
9313,-17.64230990,-14.73840008
9314,-17.67153458,-14.75878134
9315,-17.70049469,-14.77901011
9316,-17.72919005,-14.79908571
9317,-17.75762053,-14.81900748
9318,-17.78578596,-14.83877478
9319,-17.81368622,-14.85838693
9320,-17.84132115,-14.87784330
9321,-17.86869064,-14.89714322
9322,-17.89579453,-14.91628604
9323,-17.92263272,-14.93527112
9324,-17.94920508,-14.95409781
9325,-17.97551149,-14.97276546
9326,-18.00155184,-14.99127343
9327,-18.02732602,-15.00962108
9328,-18.05283394,-15.02780777
9329,-18.07807548,-15.04583286
9330,-18.10305056,-15.06369572
9331,-18.12775910,-15.08139572
9332,-18.15220099,-15.09893221
9333,-18.17637617,-15.11630458
9334,-18.20028455,-15.13351220
9335,-18.22392607,-15.15055444
9336,-18.24730065,-15.16743068
9337,-18.27040824,-15.18414030
9338,-18.29324878,-15.20068268
9339,-18.31582221,-15.21705720
9340,-18.33812848,-15.23326325
9341,-18.36016755,-15.24930021
9342,-18.38193937,-15.26516749
9343,-18.40344392,-15.28086446
9344,-18.42468116,-15.29639052
9345,-18.44565106,-15.31174508
9346,-18.46635360,-15.32692752
9347,-18.48678877,-15.34193726
9348,-18.50695654,-15.35677368
9349,-18.52685691,-15.37143621
9350,-18.54648987,-15.38592424
9351,-18.56585543,-15.40023719
9352,-18.58495359,-15.41437447
9353,-18.60378435,-15.42833549
9354,-18.62234773,-15.44211967
9355,-18.64064374,-15.45572644
9356,-18.65867241,-15.46915521
9357,-18.67643376,-15.48240541
9358,-18.69392783,-15.49547646
9359,-18.71115465,-15.50836779
9360,-18.72811425,-15.52107884
9361,-18.74480668,-15.53360904
9362,-18.76123199,-15.54595783
9363,-18.77739023,-15.55812464
9364,-18.79328146,-15.57010892
9365,-18.80890574,-15.58191011
9366,-18.82426313,-15.59352766
9367,-18.83935371,-15.60496102
9368,-18.85417754,-15.61620963
9369,-18.86873471,-15.62727295
9370,-18.88302530,-15.63815045
9371,-18.89704939,-15.64884157
9372,-18.91080708,-15.65934579
9373,-18.92429847,-15.66966256
9374,-18.93752365,-15.67979136
9375,-18.95048273,-15.68973164
9376,-18.96317581,-15.69948290
9377,-18.97560301,-15.70904459
9378,-18.98776445,-15.71841620
9379,-18.99966025,-15.72759721
9380,-19.01129054,-15.73658711
9381,-19.02265544,-15.74538537
9382,-19.03375509,-15.75399149
9383,-19.04458963,-15.76240496
9384,-19.05515920,-15.77062528
9385,-19.06546395,-15.77865193
9386,-19.07550403,-15.78648442
9387,-19.08527960,-15.79412226
9388,-19.09479082,-15.80156495
